waybill_sn,start_location,end_location,waybill_created_date,actual_eta,initial_eta,tri_punctuality_in_days
3630097342,"CANDOR, NC","PORTLAND, IN",2023-07-07,0,2,2
3630149343,"CEDAR CITY, UT","CHARLOTTE, NC",2023-07-07,2,5,3
3630108648,"CLYMERS, IN","ALBION, MI",2023-07-07,7,4,-3
3630111293,"WAYNESBORO, VA","UNION BRIDGE, MD",2023-07-07,7,8,1
3630096299,"BUFFALO, NY","BUFFALO, NY",2023-07-07,3,2,-1
3630057677,"LONG BEACH E PIER, CA","CLEVELAND, OH",2023-07-07,6,8,2
1087641756,"CHICAGO, IL","HARRISBURG, PA",2023-07-07,3,2,-1
3630104898,"KANSAS CITY, MO","CRAWFORDSVILLE, IN",2023-07-07,11,9,-2
3630104474,"KRANNERT, GA","ST LOUIS, MI",2023-07-07,4,7,3
3630118627,"CRESSON, PA","CLEVELAND, OH",2023-07-07,6,9,3
3630181167,"TOLEDO, OH","COLUMBIA CITY, IN",2023-07-07,10,9,-1
3630097724,"LOS ANGELES, CA","RUTHERFORD, PA",2023-07-07,-1,1,2
1087683114,"LATHROP, CA","HARRISBURG, PA",2023-07-07,3,3,0
3630139843,"DECATUR, IL","HAPEVILLE, GA",2023-07-07,1,3,2
3630130506,"UNION BRIDGE, MD","DURHAM, NC",2023-07-07,10,7,-3
3630196382,"TITUSVILLE, FL","SAN BERNARDINO, CA",2023-07-07,5,8,3
3630069098,"ROSSER, GA","BARNESVILLE, GA",2023-07-06,4,1,-3
1087266310,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,6,7,1
3630210217,"BROOKLAWN, LA","RINCON, GA",2023-07-07,7,4,-3
3630091100,"WINSTON-SALEM, NC","WHITE PIGEON, MI",2023-07-07,5,2,-3
1087642833,"DALLAS, TX","CROXTON, NJ",2023-07-07,4,6,2
3630177964,"GEISMAR, LA","VANDALIA, NC",2023-07-07,7,5,-2
3630084137,"CALVERT, AL","INDIANA HARBOR, IN",2023-07-07,10,9,-1
1087528982,"CHICAGO ENGLEW TV, IL","BUFFALO, NY",2023-07-07,6,5,-1
1087694539,"LAKE CHARLES, LA","ASHEBORO, NC",2023-07-07,8,10,2
1087594446,"CLEVELAND, OH","MIDWEST PORTAGE, IN",2023-07-07,3,1,-2
3630119275,"DEVON, KY","FORMOSA, TX",2023-07-07,8,5,-3
3630085476,"MEMPHIS, TN","CALVERT, AL",2023-07-07,6,8,2
3630217104,"AUGUSTA, GA","DONORA, PA",2023-07-07,4,3,-1
3630132168,"TRACY, PQ","LOUISVILLE, KY",2023-07-06,3,4,1
3629795822,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,4,4,0
3630145608,"BIRMINGHAM, MO","DETROIT DEARBORN, MI",2023-07-07,0,1,1
1087666162,"KENNEY YARD, PA","KENNEY YARD, PA",2023-07-07,7,6,-1
3630096948,"NORCO, LA","ELIZABETH, NJ",2023-07-07,2,3,1
3630157540,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,7,7,0
3630151007,"DECATUR, IL","HOMER, IL",2023-07-07,10,7,-3
3630199283,"WAUSAU, WI","FRANKLIN, OH",2023-07-07,4,7,3
1087610802,"RIVER ROUGE, MI","DETROIT, MI",2023-07-07,8,7,-1
3630211849,"WINSTON-SALEM, NC","HOBBS, IN",2023-07-07,2,5,3
3630131714,"NORTH CHARLESTON, SC","FOREST PARK, GA",2023-07-07,3,3,0
1087712256,"DECATUR, AL","BAYPORT, TX",2023-07-07,-1,2,3
1087582821,"CLAY, DE","THOMASTON, IN",2023-07-07,3,4,1
1087549263,"SOUTH SEATTLE, WA","HARRISBURG, PA",2023-07-07,2,5,3
3630205725,"WARRENTON, OH","SPARTA, WI",2023-07-07,8,5,-3
1087538791,"CHARLOTTE, NC","SAN BERNARDINO, CA",2023-07-07,2,5,3
3630151502,"PONCA CITY, OK","FINDLAY, OH",2023-07-07,10,9,-1
3630084527,"BUFFALO BISON, NY","GEORGETOWN, KY",2023-07-07,8,5,-3
3630092376,"WAYNESBURG, PA","BETHLEHEM, PA",2023-07-07,6,3,-3
3630109995,"LOUISVILLE, KY","LOUISVILLE, KY",2023-07-07,7,10,3
3630188054,"NATKA (AIKR), SC","LAKE CHARLES, LA",2023-07-07,10,8,-2
3630133368,"SELKIRK, NY","BUFFALO, NY",2023-07-07,1,3,2
3630179453,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,3,6,3
3630086561,"ROCHESTER-5, NY","TRACY, CA",2023-07-07,0,1,1
3630172469,"NORTH CHARLESTON, SC","NIXON, GA",2023-07-07,7,9,2
3630094132,"MEMPHIS, TN","JACKSONVILLE, FL",2023-07-07,2,2,0
3630072172,"CLEBURNE, TX","CHESAPEAKE, VA",2023-07-07,5,8,3
3630133889,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,7,6,-1
1087577737,"GATEWAY MINE, IL","WHEATFIELD, IN",2023-07-07,0,3,3
3630060078,"KANSAS CITY, MO","KANSAS CITY, MO",2023-07-07,10,7,-3
1087528851,"RUTHERFORD, PA","ST LOUIS, MO",2023-07-07,6,3,-3
3630103216,"CHARLES TOWN RANSON, WV","STATESBORO, GA",2023-07-07,9,6,-3
3630109791,"LOUISVILLE, KY","LOUISVILLE, KY",2023-07-07,-1,2,3
1087652236,"EDGERTON, IN","CANA, FL",2023-07-07,4,7,3
3630137590,"ROBINSON, IL","DRAGON, MS",2023-07-07,-1,2,3
1087665938,"PITTSBURGH, PA","ELIZABETH MARINE TE, NJ",2023-07-07,5,6,1
3630137150,"MUNCY (LVRR), PA","LORDSTOWN, OH",2023-07-07,2,4,2
1087532410,"CHICAGO, IL","PITTSBURGH, PA",2023-07-07,2,3,1
3630071095,"KANSAS CITY, MO","WANETA, BC",2023-07-07,3,1,-2
3630108779,"CLYMERS, IN","CLYMERS, IN",2023-07-07,0,1,1
3630111188,"EL DORADO, AR","HOPEWELL, VA",2023-07-07,8,6,-2
3630072944,"LOS ANGELES, CA","CROXTON, NJ",2023-07-07,3,2,-1
3630189335,"ELKHART, IN","SELMA, MO",2023-07-07,2,1,-1
1087588958,"BAYTOWN, TX","NORCROSS, GA",2023-07-07,0,2,2
3630084860,"MEHOOPANY, PA","PHILADELPHIA, PA",2023-07-07,5,8,3
1087625815,"CEDARVILLE, VA","TROUTVILLE, VA",2023-07-07,7,9,2
3630195598,"DECATUR, AL","FRANKLIN, IN",2023-07-07,2,5,3
1087594959,"BLACKSBURG, SC","PALMERTON, PA",2023-07-07,11,9,-2
3630062185,"BELLEVUE, OH","BELLEVUE, OH",2023-07-07,5,3,-2
3630087478,"KANSAS CITY, MO","MELVINDALE, MI",2023-07-07,6,4,-2
3630065515,"DECATUR, IL","DECATUR, IL",2023-07-07,5,4,-1
3630118847,"FARMERS VALLEY, PA","HOUSTON, TX",2023-07-07,2,1,-1
3630099441,"THOMASVILLE, PA","ALCHEM, WY",2023-07-07,7,5,-2
3630185983,"GEORGETOWN, KY","MIRA LOMA, CA",2023-07-07,8,10,2
3630193978,"BAYONNE, NJ","CHICAGO, IL",2023-07-07,9,10,1
3630172980,"DETROIT DEARBORN, MI","BIRMINGHAM, MO",2023-07-07,10,7,-3
3630094069,"MEMPHIS, TN","JACKSONVILLE, FL",2023-07-07,5,4,-1
3630074174,"BAYPORT, TX","DECATUR, AL",2023-07-07,7,6,-1
3630077203,"CALVERT, AL","DECATUR, AL",2023-07-07,2,5,3
3630146515,"PRATTVILLE, AL","THREE RIVERS, MI",2023-07-02,2,2,0
3628755691,"CAROL, IN","FRANCISCO, IN",2023-07-07,0,2,2
3630155726,"CHICAGO, IL","CHICAGO MIX CTR, IL",2023-07-07,1,3,2
3630092994,"WAYNESBURG, PA","BETHLEHEM, PA",2023-07-02,7,6,-1
3628755918,"CAROL, IN","FRANCISCO, IN",2023-07-07,9,8,-1
1087535206,"CALVERT, AL","PORTSMOUTH, OH",2023-07-07,3,1,-2
1087667582,"CHARLESTON, SC","GREER, SC",2023-07-07,11,9,-2
3630117150,"ROSSVILLE, TN","ROSSVILLE, TN",2023-07-07,8,5,-3
3630203595,"WARRENTON, OH","SPARTA, WI",2023-07-07,9,7,-2
1087567520,"JACKSONVILLE, FL","CINCINNATI, OH",2023-07-07,5,8,3
3630162456,"BRUNSWICK, GA","ARMSTRONG, GA",2023-07-02,4,5,1
3628723123,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-04,5,4,-1
3629131785,"SANDUSKY DOCK, OH","CROOKED CREEK MINE, PA",2023-07-07,3,4,1
3630081082,"HYCO, NC","BAILEY MINE, PA",2023-07-07,10,8,-2
3630205571,"ROCKPORT, IN","MANSFIELD, OH",2023-07-07,6,9,3
1087610331,"MELVINDALE, MI","KANSAS CITY, MO",2023-07-07,8,8,0
1087667087,"BALTIMORE DUNDALK M, MD","CHICAGO, IL",2023-07-07,13,10,-3
1087686015,"BIRMINGHAM, MO","DETROIT DEARBORN, MI",2023-07-07,9,8,-1
3630172134,"ADDIS, LA","SOUTH ANDERSON, SC",2023-07-07,8,9,1
3630056207,"MERIDIAN, MS","AUSTELL, GA",2023-07-07,5,8,3
1087665881,"DETROIT, MI","PORTSMOUTH APMT, VA",2023-07-07,-2,1,3
1087672236,"PALMERTON, PA","BLACKSBURG, SC",2023-07-07,0,3,3
1087550175,"CITY OF INDUSTRY, CA","TOLEDO, OH",2023-07-07,7,4,-3
3630128884,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,7,9,2
1087597949,"LANDERS, IL","CLEVELAND, OH",2023-07-07,2,5,3
3630072368,"THOMASVILLE, PA","SIDNEY, IL",2023-07-07,1,1,0
3630175108,"HOUSTON, TX","MORRISVILLE, PA",2023-07-07,1,3,2
3630190580,"PLYMOUTH MEETING, PA","WILTON, AL",2023-07-07,5,2,-3
3630052368,"BLUFFTON, IN","SELMA, NC",2023-07-07,11,10,-1
1087715393,"BAINBRIDGE, GA","SANDERSVILLE, MS",2023-07-07,4,1,-3
1087577672,"GATEWAY MINE, IL","WHEATFIELD, IN",2023-07-07,12,10,-2
1087715571,"DECATUR, AL","COLUMBUS, OH",2023-07-07,5,4,-1
3630105187,"LOS ANGELES, CA","JACKSONVILLE, FL",2023-07-07,5,3,-2
3630125129,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,7,8,1
3630187870,"MIAMI, FL","JACKSONVILLE, FL",2023-07-07,6,4,-2
3630177003,"FAIRFAX, KS","WALKERTOWN, NC",2023-07-07,9,9,0
3630150920,"DECATUR, IL","HOMER, IL",2023-07-07,5,4,-1
1087563209,"CALVERT, AL","INDIANA HARBOR, IN",2023-07-07,6,7,1
3630116138,"PUERTO CARROZAS, GJ","ROCKPORT, IN",2023-07-07,5,6,1
3630149262,"COLUMBIA, SC","ELKHART, IN",2023-07-07,6,7,1
3630076689,"RANDOLPH, MO","ELIZABETHTOWN, KY",2023-07-07,-2,1,3
1087613038,"MALLARD, AL","DECATUR, AL",2023-07-07,0,2,2
3630107773,"SANDUSKY DOCK, OH","CROOKED CREEK MINE, PA",2023-07-07,6,8,2
3630130271,"BUFFALO, NY","LEE CREEK, NC",2023-07-07,9,9,0
3630079548,"STOCKTON, CA","HARRISBURG, PA",2023-07-07,3,1,-2
1087618826,"BELLEFONTE, PA","BESSEMER, PA",2023-07-07,8,8,0
3630089975,"MERIDIAN, MS","MIAMI, FL",2023-07-07,6,7,1
3630072562,"COORS CROSSING, VA","EDDYVILLE, IA",2023-07-07,9,8,-1
3630140527,"ROANOKE, VA","CHICAGO, IL",2023-07-07,7,10,3
1087520976,"AUSTELL INTERMODAL, GA","ATLANTA, GA",2023-07-07,7,4,-3
3630116471,"LOS ANGELES, CA","AUSTELL, GA",2023-07-07,3,3,0
3630086082,"FINDERNE, NJ","CHOCOLATE BAYOU, TX",2023-07-07,5,7,2
3630066579,"INTERPUERTO, SL","AUSTELL, GA",2023-07-07,3,3,0
1087652464,"WAYNE, MI","BUTLER, IN",2023-07-07,7,8,1
1087645360,"TAYLOR, PA","TACSIM, WA",2023-07-07,6,7,1
1087530654,"BELLEVUE, OH","BELLEVUE, OH",2023-07-07,1,1,0
3630092504,"WAYNESBURG, PA","BETHLEHEM, PA",2023-07-07,3,5,2
3630090104,"HAPEVILLE, GA","LOUDON, TN",2023-07-07,7,6,-1
3630199178,"LATHROP, CA","CINCINNATI, OH",2023-07-07,11,10,-1
1087708736,"LOUISVILLE FAIRGR, KY","ANCHORAGE, LA",2023-07-07,5,6,1
3630096011,"FOSTORIA, OH","CHICAGO, IL",2023-07-07,1,3,2
1087623059,"WEST HAZLETON, PA","ORANGE, TX",2023-07-07,0,3,3
3630212552,"WINSTON-SALEM, NC","HOBBS, IN",2023-07-07,7,10,3
3630075926,"MERIDIAN, MS","CHARLOTTE, NC",2023-07-07,7,8,1
1087620768,"ABRAMS, PA","PORT CLINTON, PA",2023-07-07,10,8,-2
1087592973,"NORFOLK, NE","PORTAGE, IN",2023-07-07,6,5,-1
3630100412,"EVANSVILLE, IN","BAYPORT, TX",2023-07-07,7,5,-2
3630157299,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,1,3,2
1087644021,"CHICAGO, IL","BETHINTERMODAL, PA",2023-07-07,0,2,2
3630155734,"CHICAGO, IL","CHICAGO MIX CTR, IL",2023-07-07,1,1,0
3630177192,"YORKTON, SK","DECATUR, IL",2023-07-07,8,9,1
1087688245,"TULSA, OK","HARTFORD, IL",2023-07-07,0,2,2
1087581605,"ASHEVILLE, NC","BAYWAY, NJ",2023-07-07,11,9,-2
3630108402,"VALDOSTA, GA","BURNSVILLE, MS",2023-07-07,10,7,-3
1087536391,"MORRISVILLE TV, PA","ROSSVILLE, TN",2023-07-07,2,5,3
3630074970,"SPRING, TX","SHELBYVILLE, KY",2023-07-07,2,5,3
3630118855,"TYNER, TN","TYNER, TN",2023-07-07,2,1,-1
3630124490,"ERIE, PA","SARNIA, ON",2023-07-07,5,6,1
3630216904,"BUFFALO, NY","BUFFALO, NY",2023-07-07,0,1,1
3630210461,"CHICAGO, IL","CHICAGO MIX CTR, IL",2023-07-07,12,9,-3
3630132956,"SELKIRK, NY","BUFFALO, NY",2023-07-07,2,4,2
3630069959,"WYLIE, TX","ATLANTA, GA",2023-07-07,4,1,-3
3630190475,"PHOENIX, AZ","HARRISBURG, PA",2023-07-07,-2,1,3
3630121890,"HAMILTON, ON","SHARON, PA",2023-07-07,2,4,2
3630076249,"MERIDIAN, MS","AUSTELL, GA",2023-07-07,3,4,1
1087549093,"SAN BERNARDINO, CA","CHARLOTTE, NC",2023-07-07,0,3,3
1087713244,"LADSON, SC","SAN BERNARDINO, CA",2023-07-07,9,8,-1
3630093932,"MEMPHIS, TN","CHARLOTTE, NC",2023-07-07,11,10,-1
3630079085,"WINSTON-SALEM, NC","CLAYPOOL, IN",2023-07-07,1,3,2
1087713820,"AUGUSTA, GA","DONORA, PA",2023-07-07,4,3,-1
1087558521,"TOLEDO, OH","TOLEDO, OH",2023-07-07,-1,1,2
3630060638,"CHICAGO, IL","CINCINNATI, OH",2023-07-07,5,2,-3
3630148363,"NEVILLE ISLAND, PA","BUTLER, IN",2023-07-07,9,7,-2
1087565879,"AUBURN, ME","KANKAKEE, IL",2023-07-07,4,7,3
3630054962,"DECATUR, AL","LINDE, TN",2023-07-07,3,5,2
3630068644,"CHICAGO, IL","COLUMBUS, OH",2023-07-07,5,4,-1
3630182278,"SELKIRK, NY","LAFAYETTE, IN",2023-07-07,0,3,3
3630175190,"LATC, CA","HARRISBURG, PA",2023-07-07,3,2,-1
3630218671,"BAINBRIDGE, GA","SANDERSVILLE, MS",2023-07-07,8,5,-3
3630069446,"SELMA, AL","GREENVILLE, NJ",2023-07-07,6,3,-3
3630100048,"CHICAGO, IL","CHICAGO, IL",2023-07-07,5,7,2
1087636696,"CHICAGO HEIGHTS, IL","BIRMINGHAM, MO",2023-07-07,5,6,1
3630148525,"DECATUR, IL","DECATUR, IL",2023-07-07,1,3,2
1087532143,"HARRISBURG, PA","CHICAGO, IL",2023-07-07,1,4,3
1087535191,"HARRISBURG, PA","STOCKTON, CA",2023-07-07,10,8,-2
3630069111,"BIRMINGHAM, MO","DETROIT DEARBORN, MI",2023-07-07,12,9,-3
1087675616,"SELKIRK, NY","LAFAYETTE, IN",2023-07-07,2,4,2
3630133017,"SELKIRK, NY","BUFFALO, NY",2023-07-07,5,3,-2
1087567211,"PRINCETON, IN","BENICIA, CA",2023-07-07,2,1,-1
1087541168,"LANDERS, IL","LANDERS, IL",2023-07-07,1,3,2
1087684746,"ANDERSONVILLE, GA","SAVANNAH, GA",2023-07-07,10,8,-2
3630198287,"COLQUITT, GA","LEXINGTON (RJCC), KY",2023-07-07,-2,1,3
3630058796,"LONG BEACH E PIER, CA","COLUMBUS, OH",2023-07-07,-2,1,3
3630093958,"MEMPHIS, TN","CHARLOTTE, NC",2023-07-03,2,4,2
3629125750,"SANDUSKY DOCK, OH","CROOKED CREEK MINE, PA",2023-07-07,6,4,-2
1087704643,"MAHANOY CITY, PA","BILLINGS, MT",2023-07-07,11,9,-2
3630212332,"SAN BERNARDINO, CA","CROXTON, NJ",2023-07-07,1,4,3
3630125195,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,8,7,-1
3630142723,"ATCHISON, KS","NORCROSS, GA",2023-07-07,8,6,-2
3630068416,"CHICAGO, IL","CROXTON, NJ",2023-07-07,11,9,-2
3630197647,"ALLEMANIA, LA","PORT WENTWORTH, GA",2023-07-07,12,9,-3
3630197320,"NORTH BIRMINGHAM, AL","SPOCARI, AL",2023-07-07,9,8,-1
1087531105,"BELLEVUE, OH","BELLEVUE, OH",2023-07-07,4,4,0
1087580730,"NORFOLK, VA","NORFOLK, VA",2023-07-07,9,9,0
1087530044,"WYLIE, TX","CHARLOTTE, NC",2023-07-07,10,10,0
1087587172,"BETHINTERMODAL, PA","PORTLAND, OR",2023-07-07,5,7,2
3630080832,"HYCO, NC","BAILEY MINE, PA",2023-07-07,9,10,1
3630117273,"DES MOINES, IA","DES MOINES, IA",2023-07-07,2,1,-1
3630195328,"NORFOLK INTERNATION, VA","APPLIANCE PARK, KY",2023-07-07,9,6,-3
3630196293,"STATESVILLE, NC","KOSMOSDALE, KY",2023-07-07,5,2,-3
3630116617,"NORTH BEND, OH","ROXANA, IL",2023-07-07,9,8,-1
3630203090,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,8,6,-2
3630070227,"SLCIT, UT","HARRISBURG, PA",2023-07-02,3,4,1
3628723107,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,7,4,-3
3630182090,"SELKIRK, NY","LAFAYETTE, IN",2023-07-07,4,5,1
1087527287,"MERIDIAN, MS","CHARLOTTE, NC",2023-07-07,2,3,1
1087543592,"CHICAGO, IL","COLUMBUS, OH",2023-07-07,6,8,2
3630217146,"AUGUSTA, GA","DONORA, PA",2023-07-07,12,9,-3
1087678999,"YAZOO CITY, MS","TOMS CREEK, VA",2023-07-07,11,8,-3
1087625784,"SAVANNAH, GA","SAVANNAH, GA",2023-07-07,1,4,3
1087643805,"MORRISVILLE, PA","CHICAGO, IL",2023-07-02,3,3,0
3628722973,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,12,10,-2
3630050984,"DECATUR, IL","DECATUR, IL",2023-07-07,3,6,3
1087614610,"BUFFALO, NY","CHICAGO, IL",2023-07-07,3,2,-1
3630057211,"CHICAGO ENGLEW TV, IL","CHICAGO ENGLEW TV, IL",2023-07-07,6,8,2
3630193839,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,8,7,-1
3630075528,"DAYVILLE, CT","DECATUR, IL",2023-07-07,6,9,3
3630148240,"PANAMA CITY, FL","ROME, GA",2023-07-02,2,3,1
3628756540,"CAROL, IN","FRANCISCO, IN",2023-07-07,5,5,0
1087530060,"LONG BEACH E PIER, CA","CINCINNATI, OH",2023-07-07,4,4,0
3630079653,"CITY OF INDUSTRY, CA","PITTSBURGH, PA",2023-07-07,2,1,-1
3630087999,"BOWDEN YARD, FL","POSTELL, GA",2023-07-07,-2,1,3
3630133279,"SELKIRK, NY","BUFFALO, NY",2023-07-07,2,3,1
3630133114,"SELKIRK, NY","BUFFALO, NY",2023-07-07,2,2,0
3630093453,"WADSWORTH, TX","CARROLLTON, GA",2023-07-07,4,6,2
3630180129,"CRAWFORDSVILLE, IN","CHICAGO, IL",2023-07-07,11,8,-3
3630186874,"TACOMA EXPORT, WA","COLUMBUS, OH",2023-07-05,4,4,0
1087002473,"SURRENCY, GA","ANDERSON (ICRK), IN",2023-07-07,6,6,0
3630074409,"LOS ANGELES, CA","RUTHERFORD, PA",2023-07-07,5,4,-1
3630146434,"DECATUR, AL","HARRISONVILLE, MO",2023-07-07,2,1,-1
3630140789,"SARNIA, ON","TOLEDO, OH",2023-07-07,6,4,-2
3630078495,"DET JEFFERSON, MI","ALLIANCE, TX",2023-07-07,4,7,3
3630203765,"LOS ANGELES, CA","AUSTELL, GA",2023-07-07,5,7,2
1087542473,"JACKSONVILLE, FL","JACKSONVILLE, FL",2023-07-07,8,6,-2
3630073071,"LOS ANGELES, CA","RUTHERFORD, PA",2023-07-07,7,5,-2
1087676507,"NORFOLK INTERNATION, VA","LANDERS, IL",2023-07-07,3,6,3
1087565471,"NEW ORLEANS, LA","NEW ORLEANS, LA",2023-07-07,7,10,3
3630068806,"COLUMBUS, GA","STE GENEVIEVE, MO",2023-07-07,8,9,1
1087522504,"RUTHERFORD, PA","KANSAS CITY, MO",2023-07-07,11,8,-3
3630057203,"CHICAGO ENGLEW TV, IL","CHICAGO ENGLEW TV, IL",2023-07-07,2,3,1
1087595840,"BLACKSBURG, SC","PALMERTON, PA",2023-07-07,-1,1,2
1087548631,"CANTON, OH","DYER, PA",2023-07-07,6,5,-1
1087638389,"SHARONVILLE, OH","NORFOLK INTERNATION, VA",2023-07-07,9,8,-1
3630059912,"REYBOLD, DE","YULEE, FL",2023-07-07,11,8,-3
3630075324,"LOS ANGELES, CA","RUTHERFORD, PA",2023-07-03,7,7,0
3628888698,"WINSTON-SALEM, NC","WHITE PIGEON, MI",2023-07-07,12,10,-2
3630196324,"JACKSONVILLE, FL","PRINCETON, IN",2023-07-07,1,1,0
1087557664,"SAN BERNARDINO, CA","JACKSONVILLE, FL",2023-07-07,12,9,-3
3630112142,"PEDRICKTOWN, NJ","HOUSTON, TX",2023-07-07,5,8,3
3630151625,"DEARBORN, MI","KNOXVILLE, TN",2023-07-07,8,5,-3
3630062240,"RUTHERFORD, PA","RUTHERFORD, PA",2023-07-07,5,8,3
3630075594,"LOS ANGELES, CA","JACKSONVILLE, FL",2023-07-07,10,7,-3
1087700615,"POSTELL, GA","ODUM, GA",2023-07-07,5,5,0
3630086511,"GREENEVILLE, TN","LIPE, TN",2023-07-07,2,3,1
3630057423,"CHICAGO ASHLAND AVE, IL","APPLIANCE PARK, KY",2023-07-07,12,10,-2
3630146997,"EVE, MO","DECATUR, IL",2023-07-07,10,7,-3
3630069543,"BAYOU PIERRE, LA","CLEVELAND, TN",2023-07-07,4,2,-2
1087596862,"CINCINNATI, OH","CINCINNATI, OH",2023-07-07,0,3,3
3630203066,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,5,6,1
1087616125,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,4,6,2
3630085955,"BOWDEN YARD, FL","CHARLOTTE, NC",2023-07-02,5,3,-2
3628671520,"CHARLOTTE, NC","WHITE PIGEON, MI",2023-07-07,8,6,-2
3630109822,"LOUISVILLE, KY","LOUISVILLE, KY",2023-07-07,13,10,-3
1087631002,"MELVINDALE, MI","KANSAS CITY, MO",2023-07-07,0,3,3
3630102139,"HOUSTON, TX","NORCROSS, GA",2023-07-07,6,9,3
3630115695,"STEELTON, PA","LACASSINE, LA",2023-07-07,5,2,-3
3630128339,"GUNTERSVILLE, AL","DAWSON, GA",2023-07-05,12,10,-2
1087003217,"SURRENCY, GA","ANDERSON (ICRK), IN",2023-07-07,10,7,-3
3630060696,"CHICAGO, IL","CINCINNATI, OH",2023-07-07,3,1,-2
3630063246,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,9,10,1
3630156104,"ELDON, TX","SPRING CITY, TN",2023-07-07,0,3,3
3630056338,"MERIDIAN, MS","AUSTELL, GA",2023-07-07,12,10,-2
3630126442,"DILLEY, TX","PICAYUNE, MS",2023-07-07,2,5,3
1087714410,"LOS ANGELES, CA","CHARLOTTE, NC",2023-07-07,13,10,-3
1087637773,"DECATUR, IL","HOMER, IL",2023-07-07,8,9,1
3630115093,"THATCHER, IN","BIG ISLAND, WY",2023-07-02,4,4,0
3628672005,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,1,1,0
1087523526,"BLUFFTON, IN","SELMA, NC",2023-07-07,12,10,-2
3630075879,"MERIDIAN, MS","CHARLOTTE, NC",2023-07-07,2,1,-1
1087538505,"LEIPSIC, OH","CRAWFORDSVILLE, IN",2023-07-07,4,7,3
1087635357,"BIRMINGHAM, MO","DETROIT DEARBORN, MI",2023-07-07,5,5,0
3630070201,"LOS ANGELES, CA","AUSTELL, GA",2023-07-07,3,4,1
3630125234,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,2,2,0
3630074344,"LOS ANGELES, CA","RUTHERFORD, PA",2023-07-07,5,4,-1
3630134380,"ADDYSTON, OH","FITCHBURG, MA",2023-07-07,5,2,-3
3630052627,"BLUFFTON, IN","SELMA, NC",2023-07-07,7,7,0
3630138936,"RALSTON, IA","DAYTON, VA",2023-07-07,1,4,3
3630171049,"WYLIE, TX","JACKSONVILLE, FL",2023-07-07,2,4,2
3630069218,"TACOMA BLAIR, WA","COLUMBUS, OH",2023-07-07,8,8,0
3630063107,"WYLIE, TX","JACKSONVILLE, FL",2023-07-07,4,5,1
3630217861,"SEATTLE, WA","NORFOLK INTERNATION, VA",2023-07-07,6,4,-2
1087536862,"QUERETARO, QA","MALLARD, AL",2023-07-07,2,5,3
3630113724,"CINCINNATI, OH","CINCINNATI, OH",2023-07-07,6,8,2
3630171900,"PINE BLUFF, AR","WAYNESVILLE (BLU), NC",2023-07-07,8,10,2
3630113813,"ORANGE, TX","FINDLAY, OH",2023-07-07,7,10,3
3630130661,"DAYTON, OH","CINCINNATI, OH",2023-07-07,13,10,-3
1087695632,"FAIRFAX, KS","MELVINDALE, MI",2023-07-07,7,5,-2
3630145886,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,-2,1,3
3630171104,"YOUNGSTOWN, OH","NORTH BERGEN, NJ",2023-07-07,-1,1,2
1087621489,"HARRISBURG, PA","HARRISBURG, PA",2023-07-07,5,3,-2
3630072148,"LATHROP, CA","HARRISBURG, PA",2023-07-07,5,3,-2
1087607859,"GEORGETOWN, KY","CLEVELAND, OH",2023-07-07,3,5,2
3630086171,"LOS ANGELES, CA","RUTHERFORD, PA",2023-07-07,3,6,3
1087649924,"TIFTON, GA","LUBBOCK, TX",2023-07-07,10,10,0
3630203715,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,11,10,-1
3630138172,"CEDARVILLE, VA","TROUTVILLE, VA",2023-07-07,6,6,0
3630213558,"NEW CASTLE, PA","NEW ORLEANS, LA",2023-07-06,8,8,0
1087461473,"WINSTON-SALEM, NC","WHITE PIGEON, MI",2023-07-07,3,4,1
1087529768,"ST LOUIS, MO","PORTSMOUTH APMT, VA",2023-07-07,5,5,0
1087667427,"LATHROP, CA","CHARLOTTE, NC",2023-07-04,4,4,0
3629173630,"SANDUSKY DOCK, OH","CROOKED CREEK MINE, PA",2023-07-07,4,4,0
